cod_ibge,Municipio,nome_microrregiao,nome_mesorregiao,idx_gobernanza,idx_biodiv,idx_vulnerabilidad,idx_riesgo_total,idx_riesgo_salud,idx_riesgo_clima,idx_riesgo_nutricion,cat_vulnerabilidad,categoria_gap
350850,Caçapava,São José dos Campos,Vale do Paraíba Paulista,0.3359999999999999,95.86416099437704,9.39737173053709,58.5604783250161,70.0,28.57142857142857,95.65953448222334,Baja,OPORTUNIDAD
351015,Canitar,Ourinhos,Assis,0.2299999999999999,66.35250908704596,19.589467071641423,44.152886111634054,22.5,38.96103896103896,97.84235263609234,Alta,GAP_CRITICO
353860,Piracaia,Bragança Paulista,Macro Metropolitana Paulista,0.426,93.5879413572518,13.06801010284016,49.75489360726592,52.5,29.87012987012987,84.03420829606986,Media,MODELO
350690,Bofete,Botucatu,Bauru,0.4519999999999999,89.36758713319828,19.507086835412554,37.737161197806245,30.0,22.727272727272727,83.23126053448577,Media,DESARROLLO
352860,Manduri,Ourinhos,Assis,0.262,79.29592714687588,12.16879919753558,42.63832136004251,25.0,34.41558441558442,94.36043796904372,Baja,OPORTUNIDAD
355410,Taubaté,São José dos Campos,Vale do Paraíba Paulista,0.6399999999999999,93.36546026053048,6.946392760390894,71.28460829594974,90.0,40.90909090909091,94.60485966156685,Baja,MODELO
352350,Itatinga,Avaré,Bauru,0.38,84.67959287432491,14.369899085311877,50.358823886632976,42.5,38.31168831168831,90.17074280978822,Media,MODELO
355720,Chavantes,Ourinhos,Assis,0.18,65.2568610556882,13.3189358302496,50.95887684370223,47.5,31.16883116883117,97.45672188084882,Media,OPORTUNIDAD
352340,Itatiba,Bragança Paulista,Macro Metropolitana Paulista,0.8299999999999998,97.8537346051403,10.939684446076294,64.02703819457287,70.0,44.8051948051948,90.52480136247475,Baja,MODELO
355620,Valinhos,Campinas,Campinas,0.6659999999999999,95.5507662858445,6.207172441399883,61.312798260339264,70.0,37.662337662337656,91.23931597702098,Baja,MODELO
350630,Bernardino de Campos,Ourinhos,Assis,0.346,76.58583559086671,14.12071090241204,47.755628122138305,27.5,43.50649350649351,96.76515359770451,Media,OPORTUNIDAD
353090,Mombuca,Piracicaba,Piracicaba,0.2299999999999999,93.97580076035234,26.360922876754124,48.10653367756511,22.5,49.41558441558442,96.70149955665673,Alta,GAP_CRITICO
351140,Cerqueira César,Avaré,Bauru,0.26,77.22235291042637,12.140590804238624,38.834702155931666,17.5,33.116883116883116,92.93974454589207,Baja,OPORTUNIDAD
353380,Óleo,Ourinhos,Assis,0.216,78.62028194504515,27.76145369991496,32.275228329320775,17.5,15.584415584415584,95.2073104777727,Alta,GAP_CRITICO
355450,Tietê,Piracicaba,Piracicaba,0.526,94.96767731213878,12.878207459774483,55.17854714995015,60.0,29.87012987012987,96.15247600949098,Baja,MODELO
355480,Tremembé,São José dos Campos,Vale do Paraíba Paulista,0.546,96.68770504865188,14.012731203525794,53.52436851825131,55.0,31.16883116883117,95.28418025359419,Media,MODELO
353180,Monte Mor,Campinas,Campinas,0.3259999999999999,94.08771588978104,15.081127837506392,68.62922764884739,70.0,52.57142857142857,98.0032811013798,Media,OPORTUNIDAD
352640,Laranjal Paulista,Tatuí,Itapetininga,0.452,92.1066485305165,14.032620342956928,48.88797639610702,47.5,25.974025974025977,97.49183003248314,Media,MODELO
352550,Joanópolis,Bragança Paulista,Macro Metropolitana Paulista,0.296,83.78840982222479,16.513182755890593,49.51814848644524,52.5,29.87012987012987,82.85048269196645,Media,GAP_CRITICO
351040,Capivari,Piracicaba,Piracicaba,0.492,90.53722404845983,18.1769257861026,56.095781252426164,65.0,27.27272727272727,95.93345171667626,Media,DESARROLLO
353470,Ourinhos,Ourinhos,Assis,0.596,64.83710361621445,8.621236616559683,63.94943722542982,82.5,29.22077922077922,96.30562768559066,Baja,MODELO
354430,Roseira,Guaratinguetá,Vale do Paraíba Paulista,0.3299999999999999,96.32771416213257,13.313539868385991,55.33141429701092,47.5,42.20779220779221,97.2414870694702,Media,OPORTUNIDAD
353200,Morungaba,Bragança Paulista,Macro Metropolitana Paulista,0.5740000000000001,96.06308951973348,13.955371363808633,48.33550444657057,47.5,27.27272727272727,92.1320676873983,Media,MODELO
353170,Monteiro Lobato,Campos do Jordão,Vale do Paraíba Paulista,0.456,95.26547762228287,39.256970881819925,32.82516431581807,27.5,22.07792207792208,64.96997742324618,Alta,DESARROLLO
351907,Hortolândia,Campinas,Campinas,0.646,62.94096784976978,15.225888810836723,64.21922160108961,75.0,36.36363636363637,98.36883527817531,Media,MODELO
350450,Avaré,Avaré,Bauru,0.6159999999999999,81.38283483736151,9.123973534443683,59.484119469231274,47.5,54.96103896103896,92.49851942407845,Baja,MODELO
350760,Bragança Paulista,Bragança Paulista,Macro Metropolitana Paulista,0.8560000000000001,92.44209796405572,8.701661645400701,71.10926136810406,77.5,54.62337662337663,91.29955359376703,Baja,MODELO
351230,Conchas,Botucatu,Bauru,0.456,91.60849788254332,13.504826893163411,55.644449516745745,37.5,54.81168831168831,93.59887096035212,Media,MODELO
354990,São José dos Campos,São José dos Campos,Vale do Paraíba Paulista,0.86,94.74347763811842,9.127029654735283,64.34668724946661,92.5,23.376623376623375,89.98018949408629,Baja,MODELO
350250,Aparecida,Guaratinguetá,Vale do Paraíba Paulista,0.286,97.8300721412198,10.51034823976043,57.219768755427154,67.5,28.57142857142857,93.95598663427859,Baja,OPORTUNIDAD
355635,Vargem,Bragança Paulista,Macro Metropolitana Paulista,0.55,90.49402078593629,20.1670281689118,46.45793899388195,40.0,31.16883116883117,89.95203263174744,Alta,DESARROLLO
354515,Saltinho,Piracicaba,Piracicaba,0.336,88.12696348487258,10.681095187152277,51.603476672964824,45.0,35.714285714285715,96.58881193625268,Baja,OPORTUNIDAD
351360,Cunha,Paraibuna/Paraitinga,Vale do Paraíba Paulista,0.366,78.72516532152558,19.36898201111733,51.92426570801178,40.0,51.272727272727266,77.07587399460436,Media,DESARROLLO
354540,Salto Grande,Ourinhos,Assis,0.346,63.68705232638209,12.632314590751804,42.23040758176376,30.0,27.27272727272727,96.60658336336424,Baja,OPORTUNIDAD
354075,Potim,Guaratinguetá,Vale do Paraíba Paulista,0.6,84.61105925740435,17.426823456027087,52.553427137988876,55.0,28.57142857142857,95.62427854708723,Media,DESARROLLO
355240,Sumaré,Campinas,Campinas,0.6159999999999999,77.17076058005323,12.020743883173555,87.56994985393914,82.5,87.01298701298701,98.82377524372163,Baja,MODELO
351610,Florínea,Assis,Assis,0.37,50.18033872402926,30.812603315107307,43.60804210711613,40.0,20.129870129870127,97.78047027584036,Alta,DESARROLLO
355495,Tuiuti,Bragança Paulista,Macro Metropolitana Paulista,0.2659999999999999,92.12892981537544,28.670781564240677,45.43352516024392,37.5,28.57142857142857,95.02476865836245,Alta,GAP_CRITICO
354820,Santo Antônio do Pinhal,Campos do Jordão,Vale do Paraíba Paulista,0.246,83.2287308839314,24.692163648335328,39.58729193991378,32.5,33.76623376623377,65.40399216710136,Alta,GAP_CRITICO
354400,Rio das Pedras,Piracicaba,Piracicaba,0.402,90.66123538954444,10.92502659836272,64.20276097195529,52.5,58.85714285714286,98.2995191454907,Baja,MODELO
354105,Pratânia,Botucatu,Bauru,0.196,83.56796503289546,21.933146456793995,37.04377825018197,17.5,29.22077922077922,91.77733280935142,Alta,GAP_CRITICO
353715,Pedrinhas Paulista,Assis,Assis,0.454,29.26929906435685,17.11809022680943,39.35903145843391,30.0,18.831168831168828,99.13281962983189,Media,DESARROLLO
353340,Nova Odessa,Campinas,Campinas,0.616,93.70347394540936,8.597243783732475,55.47130742730314,60.0,29.87012987012987,97.61627739625595,Baja,MODELO
350950,Campinas,Campinas,Campinas,0.8099999999999999,88.64115822797619,14.536596627323368,98.5384475882457,100.0,98.7012987012987,95.28964053863109,Media,MODELO
350055,Águas de Santa Bárbara,Avaré,Bauru,0.2219999999999999,78.14092725722004,16.457921244468075,38.8551124033141,22.5,28.57142857142857,92.13270487371335,Media,GAP_CRITICO
353820,Pinhalzinho,Amparo,Campinas,0.37,85.5304403254015,20.318050304260552,47.16662876811182,40.0,31.818181818181817,92.19678020419548,Alta,DESARROLLO
353800,Pindamonhangaba,São José dos Campos,Vale do Paraíba Paulista,0.634,91.49171024500195,10.716862801651182,67.08258260752106,75.0,44.8051948051948,95.80252342721568,Baja,MODELO
353680,Pedra Bela,Amparo,Campinas,0.2799999999999999,76.7310765588362,33.8880493997038,49.2647065359055,32.5,45.272727272727266,90.77807813407298,Alta,GAP_CRITICO
354580,Santa Bárbara d'Oeste,Campinas,Campinas,0.65,80.51557463652934,7.480586549326729,65.70164972027067,77.5,37.662337662337656,98.18357327667798,Baja,MODELO
353530,Palmital,Assis,Assis,0.43,58.21865664016559,7.144129807437485,51.54296554281663,47.5,32.467532467532465,97.7797627790182,Baja,MODELO
353710,Pedreira,Campinas,Campinas,0.6759999999999999,96.63855183979466,6.275749046510621,58.750256589485545,57.5,45.37012987012987,88.01102320716797,Baja,MODELO
351950,Ibirarema,Assis,Assis,0.53,56.56634871491343,13.951591554697696,47.931242911861766,40.0,31.16883116883117,97.31855222164648,Media,MODELO
353650,Paulínia,Campinas,Campinas,0.546,94.15585154709152,11.041522241063271,57.73748184559749,65.0,30.519480519480517,97.64844818902641,Baja,MODELO
350995,Canas,Guaratinguetá,Vale do Paraíba Paulista,0.17,87.86082591572377,23.64315452645412,48.55609544567766,35.0,37.01298701298701,98.75450320241428,Alta,GAP_CRITICO
355395,Tarumã,Assis,Assis,0.52,49.46485198605608,9.920521190487692,54.807070531663925,52.5,35.714285714285715,97.60678122974821,Baja,MODELO
351000,Cândido Mota,Assis,Assis,0.546,56.62848789193128,7.108875025654351,59.385860595291646,62.5,37.01298701298701,97.9033289504842,Baja,MODELO
351330,Cruzália,Assis,Assis,0.52,37.27177439940243,27.980624400685755,41.4057834643557,30.0,24.025974025974026,98.97696926983043,Alta,DESARROLLO
351925,Iaras,Avaré,Bauru,0.206,76.89270262097331,38.59579091693191,35.47600427519561,25.0,18.831168831168828,89.7176837136404,Alta,GAP_CRITICO
354320,Ribeirão do Sul,Ourinhos,Assis,0.22,69.61642973776743,18.42886108470404,43.399002175607066,22.5,37.662337662337656,96.67033555336,Media,GAP_CRITICO
350160,Americana,Campinas,Campinas,0.706,88.43829694191369,5.562202692618134,61.22176258366622,75.0,29.87012987012987,96.36855317807137,Baja,MODELO
353120,Monte Alegre do Sul,Amparo,Campinas,0.176,90.0586958666271,20.271034655264163,53.85841313988225,50.0,44.15584415584416,80.98037738772294,Alta,GAP_CRITICO
352720,Lorena,Guaratinguetá,Vale do Paraíba Paulista,0.5519999999999999,92.36980959214604,12.530355228748675,61.07928402158674,65.0,39.6103896103896,96.17564088715447,Baja,MODELO
352470,Jaguariúna,Campinas,Campinas,0.74,93.67421569256432,8.82997790223271,60.46553915157249,72.5,29.87012987012987,97.58743601760273,Baja,MODELO
351840,Guaratinguetá,Guaratinguetá,Vale do Paraíba Paulista,0.45,87.73869146538563,9.609963527853395,65.24228841077552,75.0,40.259740259740255,95.69196153439702,Baja,MODELO
354960,São José do Barreiro,Bananal,Vale do Paraíba Paulista,0.2799999999999999,79.78198251798236,29.74156323493326,25.616985788224817,12.5,22.727272727272727,57.630383486578616,Alta,GAP_CRITICO
355200,Silveiras,Bananal,Vale do Paraíba Paulista,0.42,89.5027909427997,33.58429680203245,41.15605091181124,45.0,24.025974025974026,67.72830650710816,Alta,DESARROLLO
350750,Botucatu,Botucatu,Bauru,0.8560000000000001,83.5924059694783,8.555914113890648,68.67303777848349,82.5,44.15584415584416,90.0535005807291,Baja,MODELO
350230,Anhembi,Botucatu,Bauru,0.386,87.50398388235021,21.75437797888665,36.561240890814105,32.5,13.636363636363635,90.53347718134326,Alta,DESARROLLO
350970,Campos do Jordão,Campos do Jordão,Vale do Paraíba Paulista,0.7300000000000001,55.32046250647075,6.937323389719259,67.13260897958497,47.5,88.70779220779221,63.24746048234046,Baja,MODELO
350490,Bananal,Bananal,Vale do Paraíba Paulista,0.12,86.2737128557693,30.034182411068773,37.587643784755386,35.0,25.324675324675326,67.28886827442626,Alta,GAP_CRITICO
350060,Águas de São Pedro,Piracicaba,Piracicaba,0.3259999999999999,86.69724770642198,12.131591700555768,25.98701298701299,32.5,32.467532467532465,0.0,Baja,OPORTUNIDAD
351519,Espírito Santo do Turvo,Ourinhos,Assis,0.296,77.16783844433395,18.08602474300524,35.855541597297396,20.0,22.727272727272727,93.8231625319415,Media,GAP_CRITICO
354860,São Bento do Sapucaí,Campos do Jordão,Vale do Paraíba Paulista,0.632,79.35664550478297,21.59574412651346,40.76339899263675,27.5,37.662337662337656,73.49231963850845,Alta,DESARROLLO
350315,Arapeí,Bananal,Vale do Paraíba Paulista,0.08,94.58453128787198,45.973445635297416,30.14865639552847,12.5,27.27272727272727,71.1978274321878,Alta,GAP_CRITICO
351280,Cosmópolis,Campinas,Campinas,0.5900000000000001,87.42345254626997,14.758971799414594,58.17810367012041,67.5,28.57142857142857,98.74766120774487,Media,MODELO
351905,Holambra,Campinas,Campinas,0.5559999999999999,93.33683481360312,15.06338780016016,53.037085306368,55.0,29.22077922077922,96.74386809028158,Media,MODELO
350860,Cachoeira Paulista,Guaratinguetá,Vale do Paraíba Paulista,0.21,96.17091993534716,14.364614788577494,55.77674033618818,62.5,29.22077922077922,95.44214323938246,Media,OPORTUNIDAD
354800,Santo Antônio de Posse,Mogi Mirim,Campinas,0.4859999999999999,93.71812603749356,11.05407686828434,57.08505671595722,57.5,37.01298701298701,96.39930955381212,Baja,MODELO
350190,Amparo,Amparo,Campinas,0.484,93.94023439015488,9.32701615786778,74.2688616893185,67.5,72.07142857142857,92.20145130373531,Baja,MODELO
355010,São Manuel,Botucatu,Bauru,0.41,80.12557494600736,10.774580202917258,58.297165270523465,55.0,44.8051948051948,91.87543674222773,Baja,MODELO
350360,Areiópolis,Bauru,Bauru,0.116,83.46233523800854,12.144422358899924,46.930276823982524,30.0,38.31168831168831,98.02800749653599,Baja,OPORTUNIDAD
350745,Borebi,Bauru,Bauru,0.3859999999999999,79.74760885755254,24.708042843815168,34.312464724830846,22.5,18.831168831168828,88.89998596181657,Alta,DESARROLLO
353970,Platina,Assis,Assis,0.24,66.96544668360207,25.55230531974739,42.08241909091882,35.0,22.727272727272727,94.95755000004863,Alta,GAP_CRITICO
353870,Piracicaba,Piracicaba,Piracicaba,0.96,88.43250781164653,13.138641668961933,73.83101539330158,97.5,39.6103896103896,94.93429774572867,Media,MODELO
350350,Areias,Bananal,Vale do Paraíba Paulista,0.156,84.72974768078002,31.467828243168025,39.81986093480495,32.5,25.324675324675326,83.44995402467407,Alta,GAP_CRITICO
352140,Iracemápolis,Limeira,Piracicaba,0.296,87.0988609890652,10.709648933020224,54.04319433876473,50.0,35.714285714285715,98.78740026525222,Baja,OPORTUNIDAD
354640,Santa Cruz do Rio Pardo,Ourinhos,Assis,0.544,70.53844823753816,8.290500416554554,61.49041815945084,70.0,36.36363636363637,94.72481806998144,Baja,MODELO
352880,Maracaí,Assis,Assis,0.624,53.498986955631,11.376425142940883,55.05372578547129,57.5,31.16883116883117,97.93096658969414,Baja,MODELO
355160,Serra Negra,Amparo,Campinas,0.246,91.78696907314844,10.912778537430246,56.51342414064307,52.5,44.15584415584416,89.25543239152701,Baja,OPORTUNIDAD
355050,São Pedro do Turvo,Ourinhos,Assis,0.4359999999999999,74.03214223357544,17.89957131727789,44.99642566992917,40.0,25.974025974025977,93.03407640159386,Media,DESARROLLO
352000,Igaraçu do Tietê,Jaú,Bauru,0.13,76.53889848039672,13.8763491355209,44.505510875162315,32.5,31.818181818181817,93.89119073944792,Media,OPORTUNIDAD
353850,Piquete,Guaratinguetá,Vale do Paraíba Paulista,0.286,91.99524210622162,18.639493972902414,44.70284791440278,37.5,40.90909090909091,66.6960577538321,Media,GAP_CRITICO
353657,Paulistânia,Bauru,Bauru,0.644,78.76729662761029,32.09874627858812,24.635615734761945,7.5,9.090909090909092,89.99626049199153,Alta,DESARROLLO
350980,Campos Novos Paulista,Assis,Assis,0.166,65.66217150709606,21.425727601636275,46.4318473618609,42.5,25.974025974025977,95.21118486125256,Alta,GAP_CRITICO
352680,Lençóis Paulista,Bauru,Bauru,0.7959999999999999,79.28262871345775,7.309698413725644,61.66177076247733,70.0,37.01298701298701,94.28287978641264,Baja,MODELO
353215,Nantes,Assis,Assis,0.372,56.28246864115457,27.079059977548106,36.50389746824247,22.5,20.129870129870127,97.25974708147207,Alta,DESARROLLO
354700,Santa Maria da Serra,Piracicaba,Piracicaba,0.4439999999999999,85.48605991408812,16.092076019338794,41.14306287379412,25.0,29.22077922077922,97.27375592741218,Media,DESARROLLO
351990,Iepê,Assis,Assis,0.2299999999999999,52.56421558204154,12.249701655064024,51.66073369879429,55.0,25.974025974025977,96.35561654591947,Baja,OPORTUNIDAD
350380,Artur Nogueira,Mogi Mirim,Campinas,0.51,88.69170501777457,9.671561294529008,67.07757912034448,60.0,58.85714285714286,97.67360988743667,Baja,MODELO
352700,Lindóia,Amparo,Campinas,0.246,94.9891866050493,16.33923039379515,53.62851596509117,40.0,49.07142857142857,89.99972268259869,Media,GAP_CRITICO
355210,Socorro,Amparo,Campinas,0.8160000000000001,87.63526229122552,16.485160322487516,53.887261528704755,57.5,30.519480519480517,93.39734660456271,Media,DESARROLLO
351340,Cruzeiro,Guaratinguetá,Vale do Paraíba Paulista,0.286,91.37783326046956,11.790530696708696,59.409611181261056,67.5,40.90909090909091,80.2298740881235,Baja,OPORTUNIDAD
352690,Limeira,Limeira,Piracicaba,0.7499999999999999,86.17086393577871,11.265551414041662,85.00432130485774,77.5,86.36363636363637,97.29433379701592,Baja,MODELO
350400,Assis,Assis,Assis,0.5599999999999999,64.66828059379964,7.16513464059309,66.30559040790038,72.5,46.75324675324675,93.02145853300846,Baja,MODELO
351170,Charqueada,Piracicaba,Piracicaba,0.296,89.64123065501964,11.905401870984628,59.60789848072484,52.5,54.31168831168831,84.41611578024758,Baja,OPORTUNIDAD
355550,Ubirajara,Bauru,Bauru,0.09,76.54076490029537,20.221805802806177,38.711529011099444,25.0,27.27272727272727,89.01219051004267,Alta,GAP_CRITICO
350050,Águas de Lindóia,Amparo,Campinas,0.376,89.76711362032458,10.229240213634345,66.85601255172044,50.0,69.35714285714286,95.56577704431646,Baja,MODELO
351515,Engenheiro Coelho,Mogi Mirim,Campinas,0.56,90.52632777107462,14.907229759143696,56.16168253087774,50.0,42.20779220779221,96.39282823880428,Media,MODELO
355040,São Pedro,Piracicaba,Piracicaba,0.3,88.07145071105737,6.823381303592488,68.12911690745209,60.0,63.759740259740255,93.12610401777992,Baja,OPORTUNIDAD
352660,Lavrinhas,Guaratinguetá,Vale do Paraíba Paulista,0.246,92.7099248281132,16.461770107905068,42.4690138778813,35.0,41.55844155844156,59.22818627252339,Media,GAP_CRITICO
351240,Cordeirópolis,Limeira,Piracicaba,0.9,87.10717728832336,13.154977910746908,60.27033722814453,57.5,44.15584415584416,98.03999782903429,Media,MODELO
354670,Santa Gertrudes,Limeira,Piracicaba,0.376,85.38887865611736,10.744309959307303,57.01547493955948,52.5,40.259740259740255,99.55789417831687,Baja,MODELO
350530,Barra Bonita,Jaú,Bauru,0.434,83.11607430323873,7.903065969469611,50.525694315918926,50.0,28.57142857142857,95.48561443673746,Baja,MODELO
354190,Queluz,Guaratinguetá,Vale do Paraíba Paulista,0.2699999999999999,91.36745391554496,18.720502333349348,37.45091165789654,42.5,24.675324675324674,52.90390893883335,Media,GAP_CRITICO
351530,Estrela do Norte,Presidente Prudente,Presidente Prudente,0.18,54.2487067447463,24.18299423344718,38.55245161218329,22.5,25.974025974025977,95.81420611286453,Alta,GAP_CRITICO
351535,Euclides da Cunha Paulista,Presidente Prudente,Presidente Prudente,0.346,47.77165261946821,27.97325473510437,44.17427946471961,42.5,19.48051948051948,96.9103583625591,Alta,GAP_CRITICO
350830,Cabrália Paulista,Bauru,Bauru,0.36,76.85519156782846,17.621624348924534,36.15426625559084,15.0,30.519480519480517,89.73237023899313,Media,DESARROLLO
352750,Lucianópolis,Bauru,Bauru,0.296,76.78796080083681,25.617956075835625,33.15299202503824,12.5,24.675324675324674,91.41431077454182,Alta,GAP_CRITICO
350150,Alvinlândia,Marília,Marília,0.346,75.76291347007538,31.554661221607404,43.35415620455617,35.0,31.818181818181817,83.13441738641721,Alta,GAP_CRITICO
352800,Macatuba,Jaú,Bauru,0.36,79.99085604146272,11.769658472422178,45.72490594425667,30.0,36.36363636363637,95.8972569940106,Baja,MODELO
355470,Torrinha,Rio Claro,Piracicaba,0.19,83.83601345657091,9.924462575641424,42.75455654025543,22.5,37.662337662337656,93.44810737660183,Baja,OPORTUNIDAD
353220,Narandiba,Presidente Prudente,Presidente Prudente,0.3119999999999999,58.39764787626904,20.961431875023447,40.532413267872485,30.0,24.025974025974026,94.61011828741435,Alta,GAP_CRITICO
352780,Lupércio,Marília,Marília,0.17,76.69542650306185,22.065327877329064,46.954321492859606,37.5,35.064935064935064,89.64173733442789,Alta,GAP_CRITICO
352980,Mineiros do Tietê,Jaú,Bauru,0.18,76.75306962807005,10.799249916561443,51.15328224351087,45.0,35.064935064935064,95.63654108768422,Baja,OPORTUNIDAD
350070,Agudos,Bauru,Bauru,0.63,79.64361103559963,11.719243059614788,61.268839872986106,67.5,40.90909090909091,89.52601754674872,Baja,MODELO
352110,Ipeúna,Rio Claro,Piracicaba,0.2799999999999999,88.69123387685178,18.28722503367635,38.531745443042205,30.0,25.324675324675326,82.00937656586036,Media,GAP_CRITICO
353370,Ocauçu,Marília,Marília,0.24,73.0394769057941,24.0210999409927,43.12619535946929,27.5,33.116883116883116,94.39721056358022,Alta,GAP_CRITICO
355290,Taciba,Presidente Prudente,Presidente Prudente,0.3199999999999999,53.779105377211344,19.24135198700893,39.74793942566466,40.0,11.03896103896104,96.66177505040122,Media,GAP_CRITICO
354550,Sandovalina,Presidente Prudente,Presidente Prudente,0.2699999999999999,45.83874406716355,35.01229524217684,40.41337845328249,32.5,20.129870129870127,96.80715200667218,Alta,GAP_CRITICO
351565,Fernão,Marília,Marília,0.216,77.05658719881517,42.00254714054689,33.38651208096848,15.0,22.727272727272727,91.47801495029694,Alta,GAP_CRITICO
353940,Piratininga,Bauru,Bauru,0.3299999999999999,78.29312913389404,13.16313521400589,47.66879950326384,32.5,45.45454545454545,82.4349066072283,Media,OPORTUNIDAD
354425,Rosana,Presidente Prudente,Presidente Prudente,0.62,46.8880187583946,18.90279340298601,50.338496717433216,55.0,22.07792207792208,97.53663943132193,Media,DESARROLLO
353080,Mogi Mirim,Mogi Mirim,Campinas,0.526,90.02561510700012,8.95375711295443,60.82397942210201,62.5,40.90909090909091,97.30171529232827,Baja,MODELO
351450,Duartina,Bauru,Bauru,0.346,78.03638121535857,13.019685050648686,46.837940343582744,35.0,37.01298701298701,90.1637276919397,Baja,OPORTUNIDAD
352260,Itapira,Mogi Mirim,Campinas,0.7,91.26589834417145,9.70143984226807,60.548289957949535,75.0,29.22077922077922,94.29989134818922,Baja,MODELO
351220,Conchal,Limeira,Piracicaba,0.37,90.24176474605592,14.309569598992567,61.31610348149871,67.5,37.662337662337656,96.2558420828182,Media,MODELO
353550,Paraguaçu Paulista,Assis,Assis,0.466,61.20525720703288,11.091169352449064,63.50519685339411,75.0,36.36363636363637,94.7987115396978,Baja,MODELO
355390,Tarabai,Presidente Prudente,Presidente Prudente,0.2299999999999999,52.44881805653082,20.330776418571407,45.90340408179086,32.5,33.116883116883116,98.28325417518806,Alta,GAP_CRITICO
351470,Echaporã,Marília,Marília,0.2299999999999999,68.54092637164554,17.05325943058836,41.833785024957365,32.5,25.324675324675326,93.51957447543614,Media,GAP_CRITICO
354390,Rio Claro,Rio Claro,Piracicaba,0.7299999999999999,88.22036120043731,9.835810149133517,65.01876300328543,80.0,36.36363636363637,92.36654228915441,Baja,MODELO
353450,Oscar Bressane,Marília,Marília,0.356,66.97654225029176,26.611925991027544,38.54022596934479,32.5,16.233766233766232,95.23359737919145,Alta,DESARROLLO
350240,Anhumas,Presidente Prudente,Presidente Prudente,0.3399999999999999,60.17506759338811,18.2482397840198,37.62708271964494,22.5,23.376623376623375,96.38216684497795,Media,GAP_CRITICO
353920,Pirapozinho,Presidente Prudente,Presidente Prudente,0.61,50.22742427721371,12.864207021244662,59.574332064438494,67.5,33.116883116883116,96.63789408842625,Baja,MODELO
350330,Araras,Limeira,Piracicaba,0.6140000000000001,89.23177449896048,10.612364846802478,63.2501931168865,65.0,44.8051948051948,96.6405759740429,Baja,MODELO
355730,Estiva Gerbi,Mogi Mirim,Campinas,0.286,89.83313224212888,10.987559079511197,53.43031265624252,30.0,55.6103896103896,95.93078406043338,Baja,OPORTUNIDAD
351660,Gália,Marília,Marília,0.2759999999999999,76.98002029165092,21.847582015176776,47.879761585284655,40.0,34.41558441558442,90.56763909525442,Alta,GAP_CRITICO
351410,Dois Córregos,Jaú,Bauru,0.42,80.56638405169495,9.820405618149604,56.614908448927366,55.0,38.31168831168831,96.45116562126022,Baja,MODELO
355430,Teodoro Sampaio,Presidente Prudente,Presidente Prudente,0.71,44.491623297410825,16.170760458865274,58.56825742117961,75.0,24.675324675324674,93.49063775524866,Media,DESARROLLO
352290,Itapuí,Jaú,Bauru,0.37,68.94424013394114,14.062595424827434,46.062171399558,37.5,29.22077922077922,96.86929855623151,Media,MODELO
352790,Lutécia,Assis,Assis,0.13,61.14534643051106,29.136368890977604,36.10401557017147,27.5,14.935064935064934,95.64994798072746,Alta,GAP_CRITICO
350720,Borá,Assis,Assis,0.156,55.81703735743384,48.48858673468727,37.70824846562081,22.5,22.727272727272727,98.0866968735586,Alta,GAP_CRITICO
353020,Mirante do Paranapanema,Presidente Prudente,Presidente Prudente,0.2299999999999999,35.20678538344214,22.22028701678949,55.51769647747076,52.5,37.01298701298701,98.56250836137977,Alta,GAP_CRITICO
351270,Corumbataí,Rio Claro,Piracicaba,0.296,87.80777523748814,28.999244115639964,37.34808060314087,27.5,25.324675324675326,81.0910523663537,Alta,GAP_CRITICO
352360,Itirapina,Rio Claro,Piracicaba,0.21,84.6790695024363,16.469314600722385,41.14224681684885,27.5,35.714285714285715,79.28266265567284,Media,GAP_CRITICO
352530,Jaú,Jaú,Bauru,0.56,67.49133031317112,9.432762568442998,58.0410423036255,67.5,28.57142857142857,98.06235437527036,Baja,MODELO
350730,Boracéia,Jaú,Bauru,0.38,81.59730917203538,19.798370280751804,37.53557064088398,22.5,23.376623376623375,95.92460645117316,Alta,DESARROLLO
355660,Vera Cruz,Marília,Marília,0.09,75.57818828791113,15.044437608854285,47.16400769988915,35.0,35.714285714285715,94.39146707087431,Media,OPORTUNIDAD
353670,Pederneiras,Jaú,Bauru,0.516,77.3328920265884,11.921522245954243,54.806209744183356,55.0,34.41558441558442,95.19987988974793,Baja,MODELO
352670,Leme,Limeira,Piracicaba,0.44,81.77619834079566,8.526513086401625,61.0387410497644,62.5,42.20779220779221,95.77812083323757,Baja,MODELO
354810,Santo Antônio do Jardim,São João da Boa Vista,Campinas,0.3299999999999999,86.01305471681326,24.264372729761284,50.49809365591237,45.0,35.064935064935064,92.36059814969175,Alta,GAP_CRITICO
351670,Garça,Marília,Marília,0.6,76.40613141875072,13.02965752524652,58.12646949233634,62.5,36.36363636363637,92.90507473440896,Media,MODELO
350790,Brotas,Rio Claro,Piracicaba,0.5700000000000001,84.49066564392356,11.199285330074602,48.94049181078101,37.5,38.31168831168831,93.07908243052843,Baja,MODELO
353070,Mogi Guaçu,Mogi Mirim,Campinas,0.656,88.39671938233178,6.715005974626398,66.76190667408761,80.0,39.6103896103896,94.58875414965885,Baja,MODELO
